#{"t_start": 1784121635.9929411, "env_id": "FetchReachDense-v4"}
-1.349193,50,585.51616
-1.187783,50,585.670081
-1.353213,50,585.848373
-1.166409,50,585.995934
-1.426589,50,586.116832
-1.331533,50,586.239598
-1.459453,50,586.368772
-1.342458,50,586.48642
-1.289081,50,586.613805
-1.208985,50,586.745854
-1.192741,50,586.886261
-1.132635,50,586.998378
-1.308326,50,587.121693
-1.315171,50,587.253907
-1.231766,50,587.382347
-1.525864,50,587.515724
-1.203937,50,587.636406
-1.157233,50,587.776259
-1.322903,50,588.376163
-1.142565,50,588.521451
-1.506055,50,588.677773
-1.217214,50,588.859509
-1.341507,50,589.033206
-1.33254,50,589.188609
-1.068481,50,589.324043
-1.232769,50,589.472146
-1.201779,50,589.595449
-1.442578,50,589.722556
-1.301276,50,589.869632
-1.231799,50,589.988652
-1.24059,50,590.110596
-1.684619,50,590.252243
-1.073026,50,590.371899
-1.153264,50,590.498867
-1.264597,50,590.615471
-1.525404,50,590.743853
-1.091506,50,590.890476
-1.189134,50,591.022007
-1.361853,50,591.548878
-1.31398,50,591.744156
-1.16929,50,591.932736
-1.262546,50,592.083384
-1.118684,50,592.266255
-1.317656,50,592.435684
-1.327518,50,592.574358
-1.387667,50,592.691185
-1.516515,50,592.827416
-1.307888,50,592.954345
-1.449625,50,593.07399
-1.26174,50,593.197592
-1.18876,50,593.327621
-1.219197,50,593.46415
-1.268726,50,593.593286
-1.093003,50,593.729232
-1.272312,50,593.858742
-1.364999,50,594.021809
-1.236118,50,594.18234
-1.240407,50,594.327989
-1.415234,50,594.49127
-1.511238,50,595.17692
-1.332319,50,595.39932
-1.439814,50,595.651649
-1.347583,50,595.87342
-1.195472,50,596.054927
-1.406903,50,596.185026
-1.301804,50,596.321662
-1.312653,50,596.4655
-1.601958,50,596.618317
-1.209331,50,596.765024
-1.237018,50,596.899613
-1.375845,50,597.049277
-1.302728,50,597.191377
-1.314811,50,597.3484
-1.269447,50,597.488333
-1.329845,50,597.632581
-1.239957,50,597.781433
-1.289281,50,597.911725
-1.374091,50,598.066625
-1.475463,50,598.256337
-1.442722,50,599.153714
-1.390287,50,599.314571
-1.208488,50,599.46054
-1.395252,50,599.643359
-1.346969,50,599.859686
-1.188167,50,599.980788
-1.033791,50,600.125664
-1.289547,50,600.35733
-1.183906,50,600.483418
-1.378539,50,600.61322
-1.323247,50,600.743202
-1.326481,50,600.879979
-1.354809,50,600.996823
-1.278627,50,601.108403
-1.398301,50,601.245301
-1.34362,50,601.37805
-1.233998,50,601.488506
-1.377851,50,601.696424
-1.39417,50,601.814797
-1.306085,50,601.956334
-1.15195,50,602.613378
-2.044503,50,602.965371
-1.178395,50,603.193903
-1.12309,50,603.404248
-1.32939,50,603.566755
-1.249713,50,603.73862
-1.316223,50,603.947846
-1.354066,50,604.09375
-1.162724,50,604.237325
-1.257317,50,604.359979
-1.279187,50,604.485487
-1.266571,50,604.634759
-1.329176,50,604.777727
-1.441272,50,604.944143
-1.183355,50,605.064153
-1.289711,50,605.208036
-1.422773,50,605.374356
-1.943486,50,605.517977
-1.278231,50,605.687946
-1.192013,50,605.896428
-1.315006,50,606.05882
-1.246652,50,606.94681
-1.10297,50,607.306829
-1.105525,50,607.620304
-1.149191,50,607.790866
-1.358258,50,607.988045
-1.425517,50,608.163743
-1.23468,50,608.340079
-1.40481,50,608.481405
-1.205351,50,608.656743
-1.242634,50,608.798492
-1.282714,50,608.933299
-1.198575,50,609.06234
-1.115912,50,609.198727
-1.375581,50,609.323754
-1.404141,50,609.441264
-1.175977,50,609.569381
-1.188383,50,609.696703
-1.362027,50,609.839105
-1.098142,50,609.962801
-1.283857,50,610.090411
-1.870176,50,610.614763
-1.396688,50,610.837173
-1.262536,50,611.012294
-1.14861,50,611.175185
-1.306483,50,611.352764
-1.588617,50,611.502382
-1.230493,50,611.642203
-1.489393,50,611.770533
-1.216397,50,611.944022
-1.228758,50,612.069679
-1.362346,50,612.216853
-1.065593,50,612.360226
-1.11101,50,612.502708
-1.190327,50,612.625453
-1.284785,50,612.794235
-1.130652,50,612.94277
-1.219753,50,613.101467
-1.233559,50,613.237316
-1.378505,50,613.377961
-1.214973,50,613.557716
-1.443153,50,613.758855
-1.247336,50,614.496634
-1.096885,50,614.725062
-1.222462,50,614.993069
-1.335017,50,615.210066
-1.228548,50,615.342402
-1.007073,50,615.519994
-1.381459,50,615.668488
-1.028838,50,615.799134
-1.200499,50,615.923162
-1.217924,50,616.060513
-1.238519,50,616.184741
-1.333209,50,616.314803
-1.135747,50,616.440721
-1.401841,50,616.607182
-1.201719,50,616.729105
-1.320488,50,616.882226
-1.239061,50,617.014812
-1.169451,50,617.148911
-1.057551,50,617.288142
-1.326076,50,617.440304
-1.250335,50,618.075858
-1.091025,50,618.324422
-1.171613,50,618.56619
-1.433807,50,618.752025
-1.209737,50,618.979187
-1.248691,50,619.112839
-1.225852,50,619.235461
-1.283193,50,619.375294
-1.306044,50,619.511887
-1.253514,50,619.659255
-1.359238,50,619.847644
-1.274146,50,620.041527
-1.126176,50,620.183517
-1.455674,50,620.382014
-1.378425,50,620.639469
-1.287273,50,620.90284
-1.375838,50,621.027875
-1.666722,50,621.196774
-1.134979,50,621.330992
-1.132869,50,621.541661
-1.431254,50,621.708195
-1.105456,50,622.768253
-1.163129,50,623.006403
-1.291436,50,623.166446
-1.226948,50,623.322931
-1.327084,50,623.484078
-1.223354,50,623.645564
-1.360191,50,623.781412
-1.465744,50,623.951985
-1.37018,50,624.098294
-1.226024,50,624.221107
-1.172158,50,624.352607
-1.069577,50,624.520038
-1.424285,50,624.711837
-1.489442,50,624.94764
-1.225464,50,625.213449
-1.306079,50,625.464981
-1.308896,50,625.640056
-1.274187,50,625.866739
-1.146498,50,626.137843
-1.341676,50,626.332201
-1.39894,50,627.01094
-1.163002,50,627.24727
-1.460463,50,627.408189
-1.400176,50,627.576927
-1.939426,50,627.759514
-1.354177,50,627.912773
-1.191026,50,628.034392
-1.215731,50,628.164263
-1.209847,50,628.282827
-1.216307,50,628.428931
-1.284248,50,628.565933
-1.065524,50,628.696322
-1.111314,50,628.841127
-1.27455,50,628.997866
-1.144677,50,629.12542
-1.405,50,629.240844
-1.338387,50,629.367935
-1.219652,50,629.497424
-1.518266,50,629.647934
-1.189461,50,629.784987
-1.200996,50,629.92938
-1.188402,50,630.44573
-1.086049,50,630.596546
-1.163465,50,630.763589
-1.12003,50,630.959417
-1.199749,50,631.13
-1.248252,50,631.273241
-1.170863,50,631.426876
-1.155945,50,631.551471
-1.363935,50,631.687814
-1.383817,50,631.806159
-1.451324,50,631.973603
-1.190705,50,632.114115
-1.133411,50,632.405396
-1.205362,50,632.591714
-1.097821,50,632.760743
-1.34977,50,632.924078
-1.435911,50,633.09844
-1.26928,50,633.223029
-1.12675,50,633.377243
-1.31596,50,633.523636
-1.139318,50,634.282015
-1.1677,50,634.625341
-1.363954,50,634.927037
-1.308765,50,635.244921
-1.212494,50,635.507128
-1.075699,50,635.78191
-1.140098,50,636.075392
-1.313972,50,636.342098
-1.037005,50,636.555138
-1.282551,50,636.718758
-1.043967,50,636.941409
-1.359294,50,637.164446
-1.922097,50,637.446722
-1.461479,50,637.750081
-1.37672,50,638.09883
-1.146541,50,638.27501
-1.252314,50,638.557847
-1.222114,50,638.782341
-1.008577,50,639.063496
-1.17885,50,639.260331
-1.367318,50,639.402495
-1.360489,50,639.998714
-1.147899,50,640.159486
-1.245934,50,640.318936
-1.095727,50,640.560387
-1.11394,50,640.828968
-1.112176,50,641.21821
-1.24723,50,641.399199
-1.319567,50,641.546257
-1.066664,50,641.739513
-1.346952,50,641.9889
-1.448518,50,642.209302
-1.391122,50,642.449106
-1.371454,50,642.834959
-1.233594,50,643.131021
-1.146536,50,643.352307
-1.20294,50,643.584378
-1.259595,50,643.753081
-1.192148,50,643.951075
-1.274862,50,644.149775
-1.887979,50,644.323169
-1.429474,50,645.114791
-1.126026,50,645.409909
-1.14735,50,645.596699
-1.052093,50,645.807181
-2.065857,50,645.995777
-1.110745,50,646.121171
-0.982516,50,646.263913
-1.297787,50,646.391992
-1.334239,50,646.52808
-1.30831,50,646.697547
-1.314666,50,646.934751
-1.334834,50,647.131856
-1.117363,50,647.324508
-1.124204,50,647.458287
-1.266084,50,647.579028
-1.083664,50,647.714968
-1.194603,50,647.846369
-1.274204,50,647.974658
-1.273744,50,648.114809
-1.126463,50,648.266191
-1.318463,50,648.56812
-1.342226,50,649.389179
-1.171241,50,649.543924
-1.282332,50,649.699641
-1.264087,50,649.966598
-1.25551,50,650.199621
-1.200919,50,650.437086
-1.47883,50,650.624304
-1.305998,50,650.736641
-1.730563,50,650.885869
-1.14844,50,651.003612
-1.111247,50,651.124647
-1.43378,50,651.250854
-1.488168,50,651.41042
-1.232586,50,651.542965
-1.290536,50,651.729812
-1.339578,50,651.997647
-1.292086,50,652.233038
-1.337755,50,652.369516
-1.197088,50,652.50371
-1.253441,50,652.628615
-1.154134,50,653.145667
-1.297776,50,653.342911
-1.190127,50,653.512732
-1.249545,50,653.66408
-1.254563,50,653.821904
-0.965477,50,654.016633
-1.269115,50,654.166938
-1.386482,50,654.291016
-1.287094,50,654.42901
-1.362028,50,654.558619
-1.149491,50,654.696207
-1.277081,50,654.827247
-1.180232,50,654.963191
-1.318932,50,655.089236
-1.210673,50,655.208649
-1.269774,50,655.342506
-1.306017,50,655.488056
-1.44405,50,655.634544
-1.225656,50,655.771025
-1.176469,50,655.916377
-1.12823,50,656.032492
-1.367987,50,656.609648
-1.381801,50,656.772598
-1.359724,50,656.963747
-1.384255,50,657.119812
-1.264999,50,657.288384
-1.356835,50,657.442931
-1.144875,50,657.573164
-1.164285,50,657.714781
-1.119585,50,657.86415
-1.352113,50,658.002606
-1.27003,50,658.132422
-1.233124,50,658.277428
-1.184156,50,658.42296
-1.257454,50,658.546552
-1.158241,50,658.673228
-1.512667,50,658.826843
-1.158118,50,658.952233
-1.366595,50,659.07684
-1.253077,50,659.204327
-1.054002,50,659.337278
-1.280194,50,659.98627
-1.195439,50,660.215249
-1.055923,50,660.365908
-1.094044,50,660.549333
-1.274893,50,660.705365
-1.18881,50,660.861305
-1.950075,50,661.002456
-1.244951,50,661.136267
-1.249816,50,661.25456
-1.226094,50,661.374559
-1.258419,50,661.511307
-1.117799,50,661.636982
-1.255097,50,661.763102
-1.182173,50,661.894182
-1.908767,50,662.053391
-1.095269,50,662.192586
-1.296974,50,662.323004
-1.358108,50,662.474191
-1.418966,50,662.604273
-1.228245,50,662.73466
-1.248613,50,662.876576
-1.346213,50,663.563437
-1.052305,50,663.799175
-1.170201,50,664.02141
-1.178913,50,664.28044
-1.240681,50,664.432092
-1.301617,50,664.573223
-1.436936,50,664.734958
-1.258065,50,664.906834
-1.335638,50,665.072203
-1.008807,50,665.219051
-1.122014,50,665.361078
-1.25126,50,665.566533
-1.069636,50,665.726472
-1.229656,50,665.895211
-1.088116,50,666.039941
-0.989799,50,666.185184
-1.672232,50,666.344915
-1.250402,50,666.477752
-1.304602,50,666.610464
-1.313288,50,666.762313
-1.258631,50,667.462974
-1.886682,50,667.78736
-1.216269,50,668.101429
-1.275427,50,668.357176
-1.272035,50,668.580554
-1.17121,50,668.834858
-1.06159,50,669.06816
-1.308311,50,669.195233
-1.171773,50,669.314688
-1.134222,50,669.457026
-1.054346,50,669.59315
-1.103185,50,669.717965
-1.049188,50,669.844556
-1.1586,50,669.990993
-1.036651,50,670.143937
-1.134094,50,670.274623
-1.333464,50,670.39895
-1.415452,50,670.535228
-1.148501,50,670.683406
-1.7097,50,670.824901
-1.68392,50,671.011585
-1.143742,50,671.732394
-1.150687,50,671.9765
-1.26801,50,672.216532
-1.091883,50,672.407077
-1.265631,50,672.539566
-1.295275,50,672.665988
-1.112325,50,672.795004
-1.198952,50,672.945834
-1.11751,50,673.067359
-1.14201,50,673.208602
-1.29805,50,673.338129
-1.750289,50,673.491114
-1.34497,50,673.631826
-1.121687,50,673.758199
-1.325946,50,673.904466
-1.85375,50,674.053054
-1.090479,50,674.199881
-1.465184,50,674.419337
-1.232672,50,674.645189
-1.37106,50,674.928068
-1.516381,50,675.64728
-1.540212,50,675.977414
-1.257164,50,676.193892
-1.194952,50,676.402788
-1.244271,50,676.590106
-1.316128,50,676.725251
-1.306172,50,676.875105
-1.254741,50,677.009512
-1.203666,50,677.156914
-1.20895,50,677.293149
-1.255364,50,677.452858
-1.205257,50,677.594018
-1.52462,50,677.748112
-1.157503,50,677.902692
-1.166924,50,678.06136
-1.253778,50,678.187841
-1.308753,50,678.31719
-1.253807,50,678.450416
-1.227019,50,678.577937
-1.344369,50,678.714818
-1.069107,50,678.849323
-1.746789,50,679.571855
-1.169058,50,679.759472
-1.234025,50,680.004021
-1.194942,50,680.22727
-1.440778,50,680.375676
-1.362599,50,680.508333
-1.359108,50,680.640564
-1.16782,50,680.770634
-1.229677,50,680.916648
-1.226282,50,681.062686
-1.050764,50,681.190077
-1.320313,50,681.32335
-1.189175,50,681.454774
-1.224564,50,681.584139
-1.237594,50,681.709929
-1.608223,50,681.867237
-1.296413,50,681.995691
-1.276558,50,682.132841
-1.124151,50,682.301044
-1.073435,50,682.450062
-1.236985,50,683.117575
-1.164713,50,683.335713
-1.116833,50,683.568124
-1.16805,50,683.763453
-1.42781,50,683.968641
-1.064269,50,684.107334
-1.100219,50,684.246453
-1.440488,50,684.374331
-1.313048,50,684.518935
-1.019183,50,684.646764
-1.228417,50,684.807707
-1.210309,50,684.957376
-1.220145,50,685.077552
-1.307015,50,685.23893
-1.240285,50,685.372827
-1.172359,50,685.515824
-1.010992,50,685.644569
-1.307057,50,685.780519
-1.195208,50,685.923486
-1.061761,50,686.066094
-1.248566,50,686.211862
-1.154959,50,686.890186
-1.219101,50,687.103371
-1.424438,50,687.344928
-1.055377,50,687.578735
-1.280405,50,687.745865
-1.03999,50,687.878767
-1.223585,50,688.029034
-1.263169,50,688.147325
-1.22286,50,688.27238
-1.157355,50,688.388355
-1.19101,50,688.518875
-1.373069,50,688.633372
-1.592226,50,688.781188
-1.242664,50,688.929973
-1.161263,50,689.04606
-1.301173,50,689.154748
-1.126675,50,689.275115
-1.250968,50,689.408994
-1.120436,50,689.529707
-1.15102,50,689.6457
-1.378302,50,690.486651
-1.157278,50,690.710314
-1.140188,50,690.934888
-1.138818,50,691.144414
-1.16912,50,691.258257
-1.312684,50,691.568355
-1.119315,50,691.783568
-1.071195,50,691.917432
-1.127264,50,692.108884
-1.644263,50,692.468463
-1.201179,50,692.648323
-1.48375,50,692.850629
-1.258346,50,693.033886
-1.202288,50,693.21279
-1.449582,50,693.408921
-1.060939,50,693.589609
-1.112195,50,693.772112
-1.653979,50,693.989329
-1.225178,50,694.215123
-1.137878,50,694.427272
-1.150867,50,694.680725
-1.167424,50,695.601515
-1.090214,50,695.866857
-1.287526,50,696.152208
-1.189659,50,696.335124
-1.11705,50,696.526629
-1.195094,50,696.807854
-1.207617,50,697.094624
-1.136403,50,697.30367
-1.183877,50,697.485733
-0.995151,50,697.664153
-1.311395,50,697.897391
-1.110956,50,698.241011
-1.380602,50,698.424937
-1.309544,50,698.640862
-1.158274,50,698.80968
-1.218071,50,699.033686
-1.160054,50,699.291743
-1.212034,50,699.705351
-1.103304,50,699.983734
-1.188795,50,700.171143
-0.99125,50,700.928201
-1.208373,50,701.218368
-1.227398,50,701.496794
-1.187398,50,701.733574
-1.077881,50,701.957243
-1.154292,50,702.133222
-1.227801,50,702.311367
-1.114373,50,702.499576
-0.928687,50,702.70635
-1.039986,50,702.863426
-1.27641,50,703.039284
-1.296643,50,703.229393
-1.119069,50,703.382661
-1.11465,50,703.543787
-1.177759,50,703.734743
-1.034056,50,703.977073
-1.024856,50,704.149305
-1.055405,50,704.318826
-1.250048,50,704.605565
-1.114081,50,704.858924
-1.384576,50,705.535481
-1.041307,50,705.830105
-0.994723,50,706.127821
-1.25563,50,706.373085
-1.203849,50,706.566659
-1.21899,50,706.755162
-1.242245,50,706.954245
-1.21836,50,707.125189
-1.638359,50,707.349804
-1.181056,50,707.557711
-1.009407,50,707.768389
-1.678048,50,708.002783
-1.193977,50,708.17107
-1.087793,50,708.342927
-1.339648,50,708.520096
-1.902118,50,708.714532
-1.124762,50,708.880447
-1.181803,50,709.073949
-1.253258,50,709.238328
-1.145845,50,709.420531
-1.063234,50,709.599023
-1.183809,50,710.404119
-1.30154,50,710.746824
-1.235606,50,711.0668
-1.367306,50,711.401781
-1.151676,50,711.76346
-1.239829,50,712.119262
-1.242353,50,712.467512
-1.105238,50,712.840924
-1.121513,50,713.239818
-1.310045,50,713.542214
-1.270925,50,713.876163
-1.021188,50,714.19879
-1.227281,50,714.507998
-1.013549,50,714.827131
-1.338402,50,715.146237
-1.089796,50,715.546112
-1.161829,50,715.857428
-1.241633,50,716.207249
-1.229058,50,716.495586
-1.090128,50,716.843725
-1.22539,50,717.781008
-1.06857,50,718.120613
-1.335916,50,718.504358
-1.181064,50,718.889006
-1.261477,50,719.125072
-1.130935,50,719.327334
-1.267323,50,719.527069
-1.038737,50,719.743031
-1.239398,50,719.974747
-1.234777,50,720.168175
-1.321472,50,720.391151
-1.211261,50,720.653006
-1.366419,50,720.897202
-1.195807,50,721.140871
-1.102165,50,721.374911
-1.276459,50,721.587463
-1.200931,50,721.792727
-1.199746,50,722.046574
-1.091066,50,722.33632
-1.177626,50,722.543206
-1.136107,50,722.729593
-1.294285,50,723.472434
-1.220247,50,723.797602
-1.1409,50,724.120658
-1.038162,50,724.346043
-1.358504,50,724.518873
-1.195312,50,724.705015
-1.312154,50,724.990891
-1.075073,50,725.28665
-1.158379,50,725.478776
-1.255585,50,725.676268
-1.220922,50,725.845259
-1.120085,50,726.06567
-1.405322,50,726.268416
-1.154752,50,726.442533
-1.175984,50,726.613684
-1.198516,50,726.824826
-1.159412,50,727.055493
-1.051713,50,727.217041
-1.187461,50,727.398722
-1.140556,50,727.576839
-1.183003,50,728.231507
-1.11342,50,728.581078
-1.216744,50,728.921721
-1.198569,50,729.191871
-1.101407,50,729.363644
-1.368903,50,729.524265
-1.065309,50,729.68464
-1.092713,50,729.862774
-1.17032,50,730.05101
-1.435101,50,730.242956
-1.138135,50,730.420998
-1.184747,50,730.592401
-1.355117,50,730.774748
-1.090302,50,730.947163
-1.081318,50,731.12483
-1.155167,50,731.278944
-1.245814,50,731.460768
-1.207752,50,731.628495
-1.302859,50,731.776505
-0.996972,50,731.950672
-1.158362,50,732.13323
-1.218956,50,732.930763
-1.302179,50,733.208927
-1.170008,50,733.415983
-1.174148,50,733.625608
-1.006582,50,733.759356
-1.306597,50,733.944657
-1.039145,50,734.118954
-0.850706,50,734.295761
-1.055912,50,734.466156
-1.153282,50,734.626155
-1.100042,50,734.800329
-1.230925,50,735.095834
-1.082901,50,735.271532
-1.085318,50,735.453957
-1.209929,50,735.638179
-1.139142,50,735.807569
-1.278775,50,735.972291
-1.255145,50,736.261133
-1.099333,50,736.421075
-1.12381,50,736.580112
-1.171147,50,737.167354
-1.062266,50,737.383756
-1.054796,50,737.573406
-1.090921,50,737.741997
-1.264836,50,737.985102
-1.090644,50,738.20247
-1.11813,50,738.353456
-1.276475,50,738.54034
-1.145071,50,738.71374
-1.217775,50,738.901477
-1.383406,50,739.04667
-0.968772,50,739.22222
-1.113884,50,739.386411
-1.148159,50,739.54906
-1.251563,50,739.699161
-1.188868,50,739.839453
-1.086128,50,740.005007
-1.1241,50,740.170253
-1.136954,50,740.332736
-1.061791,50,740.474163
-1.322259,50,740.618947
-1.029082,50,741.131845
-1.313501,50,741.358075
-1.028071,50,741.541974
-1.136619,50,741.741776
-1.174245,50,741.937089
-1.071548,50,742.124429
-1.051741,50,742.289017
-1.362507,50,742.471812
-1.250178,50,742.615063
-1.128485,50,742.765102
-1.324209,50,742.924505
-1.143762,50,743.077899
-1.166567,50,743.232043
-1.078982,50,743.388474
-1.217523,50,743.536171
-1.302981,50,743.686747
-1.277582,50,743.93532
-1.201507,50,744.102415
-1.292052,50,744.275434
-1.106547,50,744.424322
-1.25517,50,744.968287
-1.148999,50,745.167188
-0.952101,50,745.34423
-1.387706,50,745.548984
-1.186783,50,745.710036
-1.030583,50,745.873774
-1.037114,50,746.031637
-1.200818,50,746.195516
-1.202146,50,746.356579
-1.017594,50,746.505077
-1.121531,50,746.655177
-1.253195,50,746.812452
-1.125025,50,746.98475
-1.056132,50,747.143683
-1.039989,50,747.299955
-1.008882,50,747.477208
-1.217523,50,747.625441
-1.086283,50,747.770385
-1.115905,50,747.925641
-1.007544,50,748.097417
-1.15485,50,748.267052
-1.363766,50,748.828213
-1.211596,50,749.038222
-1.150907,50,749.172778
-1.090988,50,749.301383
-1.167839,50,749.427621
-1.299448,50,749.5765
-1.343253,50,749.705308
-1.173234,50,749.821829
-1.225533,50,749.978304
-1.371666,50,750.105104
-1.918371,50,750.253576
-0.917856,50,750.377132
-1.215764,50,750.510534
-1.138979,50,750.64988
-1.056152,50,750.774746
-1.437266,50,750.928858
-1.272685,50,751.073317
-1.218973,50,751.205072
-1.240121,50,751.350191
-1.118108,50,751.478356
-1.089467,50,751.946942
-1.650304,50,752.152319
-1.155489,50,752.362302
-1.239976,50,752.558373
-1.034224,50,752.739726
-1.132528,50,752.938897
-1.872571,50,753.115771
-1.199504,50,753.281134
-1.022433,50,753.446682
-1.132003,50,753.644138
-1.077575,50,753.798049
-1.120443,50,753.96339
-1.205894,50,754.136451
-1.15478,50,754.304688
-1.309902,50,754.479168
-0.990727,50,754.668186
-1.051651,50,754.835726
-1.116188,50,754.997013
-1.245415,50,755.174569
-0.984112,50,755.335794
-0.920458,50,755.494559
-1.153525,50,756.141967
-1.212523,50,756.393434
-1.339797,50,756.619983
-1.031932,50,756.816942
-1.081095,50,757.031465
-1.076601,50,757.191897
-1.055466,50,757.347146
-1.271106,50,757.504241
-1.204788,50,757.6628
-1.081014,50,757.82233
-0.969841,50,757.988409
-1.239731,50,758.15341
-0.934729,50,758.333373
-1.190466,50,758.50436
-1.154938,50,758.649894
-1.103912,50,758.818085
-1.238083,50,758.985076
-1.251383,50,759.156327
-1.170452,50,759.337566
-1.892477,50,759.524602
-1.195592,50,760.094088
-1.028488,50,760.305227
-1.089511,50,760.491701
-1.184218,50,760.697609
-1.045132,50,760.93468
-1.21952,50,761.117765
-1.069494,50,761.271335
-1.153213,50,761.437582
-1.075466,50,761.594339
-1.291598,50,761.740858
-1.115301,50,761.902416
-1.152212,50,762.057545
-1.033852,50,762.221539
-1.134796,50,762.380481
-1.109671,50,762.545546
-0.943559,50,762.717434
-1.241865,50,762.884271
-1.069541,50,763.032038
-1.059319,50,763.174952
-1.174476,50,763.328742
-0.969792,50,763.491829
-1.281161,50,764.16679
-1.030921,50,764.399441
-1.028103,50,764.634031
-1.354107,50,764.860983
-1.115543,50,765.030964
-1.114636,50,765.172491
-1.130283,50,765.340057
-1.049535,50,765.506815
-1.114621,50,765.671227
-1.033627,50,765.827002
-1.142846,50,765.980646
-1.090358,50,766.141561
-1.280268,50,766.316534
-1.230484,50,766.483692
-1.090393,50,766.64661
-1.09764,50,766.823582
-1.000631,50,766.970729
-1.236805,50,767.144267
-1.146619,50,767.292197
-1.277091,50,767.446477
-1.213497,50,768.010661
-1.185141,50,768.196197
-0.985119,50,768.360162
-1.293382,50,768.532833
-1.141695,50,768.713888
-1.079281,50,768.906874
-1.233041,50,769.081067
-1.273518,50,769.240165
-1.104925,50,769.406008
-1.091356,50,769.59119
-1.154818,50,769.766686
-1.751417,50,769.939295
-1.028202,50,770.089278
-1.000628,50,770.23719
-1.364327,50,770.415451
-1.424629,50,770.591513
-1.045865,50,770.740801
-1.262211,50,770.906975
-1.14404,50,771.068426
-1.078402,50,771.214895
-1.065189,50,771.386913
-1.073346,50,771.985734
-1.020305,50,772.165125
-0.991382,50,772.335869
-1.020681,50,772.487107
-1.288187,50,772.670469
-1.276135,50,772.837026
-1.01565,50,773.002331
-1.107714,50,773.169573
-1.063481,50,773.32389
-0.99561,50,773.483258
-1.129841,50,773.656711
-1.149836,50,773.820787
-1.147999,50,773.97795
-1.21066,50,774.128366
-1.274627,50,774.282362
-1.033445,50,774.42607
-1.026346,50,774.587218
-1.295392,50,774.776216
-1.186998,50,774.955761
-1.048696,50,775.117243
-1.040074,50,775.663557
-1.161339,50,775.869624
-1.074464,50,776.06652
-1.086579,50,776.269638
-1.446096,50,776.472089
-1.871414,50,776.677372
-1.07881,50,776.829253
-1.249959,50,777.010938
-1.047623,50,777.165735
-1.17117,50,777.313181
-1.208876,50,777.468463
-1.119587,50,777.632873
-1.485537,50,777.821143
-1.071963,50,777.998586
-0.961469,50,778.166464
-1.032648,50,778.332452
-0.967049,50,778.494178
-1.035158,50,778.654001
-1.295116,50,778.813454
-1.278823,50,778.99649
-1.285189,50,779.129352
-0.97562,50,779.59224
-1.098912,50,779.744354
-1.073057,50,779.878912
-1.146298,50,780.025709
-0.998337,50,780.149825
-1.180742,50,780.28515
-1.184356,50,780.409221
-0.955691,50,780.540566
-1.091533,50,780.71168
-1.098238,50,780.887575
-1.065558,50,781.047545
-1.209247,50,781.211451
-0.9661,50,781.371356
-1.12447,50,781.532558
-0.984655,50,781.689929
-1.053241,50,781.861089
-1.003446,50,782.029936
-1.214245,50,782.189839
-1.157865,50,782.356275
-1.020648,50,782.524951
-1.1035,50,783.121215
-1.047867,50,783.396264
-1.076742,50,783.623168
-1.200938,50,783.816504
-1.136975,50,784.046245
-1.250879,50,784.230566
-0.986209,50,784.383559
-1.062108,50,784.562551
-1.197002,50,784.722175
-1.284066,50,784.874345
-1.26308,50,785.058665
-1.149333,50,785.212093
-1.352999,50,785.389487
-1.065618,50,785.550232
-1.606036,50,785.739214
-1.081604,50,785.903766
-0.959492,50,786.060048
-1.064426,50,786.226145
-1.229724,50,786.400655
-1.08812,50,786.553689
-1.232113,50,786.724483
